Time(secs)	PressureM1Condense(Bar)	PressureM3Tank(Bar)	PressureFPSafety(Bar)	Still (mbar)	Forepump (mbar)	Dewar (mbar)	Input Water Temp	Output Water Temp	Helium Temp	Oil Temp	Motor Current	4K Head X55749 t(s)	4K Head X55749 T(K)	4K Head X55749 R(Ohm)	4K Plate X55750 t(s)	4K Plate X55750 T(K)	4K Plate X55750 R(Ohm)	Still t(s)	Still T(K)	Still R(Ohm)	100mK Plate t(s)	100mK Plate T(K)	100mK Plate R(Ohm)	M/C X55751 t(s)	M/C X55751 T(K)	M/C X55751 R(Ohm)	M/C RuO2 t(s)	M/C RuO2 T(K)	M/C RuO2 R(Ohm)	Mag Top X48230 t(s)	Mag Top X48230 T(K)	Mag Top X48230 R(Ohm)	Mag Bottom X52698 t(s)	Mag Bottom X52698 T(K)	Mag Bottom X52698 R(Ohm)	70K Head PT100 t(s)	70K Head PT100 T(K)	70K Head PT100 R(Ohm)	70K Plate PT100 t(s)	70K Plate PT100 T(K)	70K Plate PT100 R(Ohm)	chan[10] t(s)	chan[10] T(K)	chan[10] R(Ohm)	chan[11] t(s)	chan[11] T(K)	chan[11] R(Ohm)	chan[12] t(s)	chan[12] T(K)	chan[12] R(Ohm)	chan[13] t(s)	chan[13] T(K)	chan[13] R(Ohm)	chan[14] t(s)	chan[14] T(K)	chan[14] R(Ohm)	chan[15] t(s)	chan[15] T(K)	chan[15] R(Ohm)	Still heater (W)	chamber heater (W)	
1361471781	2.9963072603534	0.684542374950407	0.0355479598376415	0.27	0.3	0.00028	11	30.5	58.5	32.7	24	1361471754	201.494037676743	99.306	1361471768	262.205380991428	63.396	1361471654	227.013752128398	2205.36	1361471668	221.428118521434	2205.69	1361471682	289.19460941651	60.0165	1361471700	232.600221606616	2205.03	1361471714	293.151795014452	90.263	0	0	0	1361471728	162.564741587134	56.008	1361471743	249.287023663694	90.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361471841	2.99386577959532	0.684151738029115	0.0351573229163488	0.27	0.3	0.00028	11	30.5	58.4	32.8	24	1361471754	201.494037676743	99.306	1361471768	262.205380991428	63.396	1361471783	203.153704198654	2206.77	1361471797	241.066162543459	2204.53	1361471811	288.544560228862	60.1305	1361471826	199.43223480952	2206.99	1361471840	292.912843325378	90.328	0	0	0	1361471728	162.564741587134	56.008	1361471743	249.287023663694	90.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361471901	3.00363170262764	0.684542374950407	0.0382824182866909	0.27	0.31	0.00028	11.1	30.5	58.3	32.8	24	1361471880	199.876941666208	100.104	1361471894	260.659930440872	63.715	1361471783	203.153704198654	2206.77	1361471797	241.066162543459	2204.53	1361471811	288.544560228862	60.1305	1361471826	199.43223480952	2206.99	1361471840	292.912843325378	90.328	0	0	0	1361471854	161.218838657487	55.459	1361471869	247.542234495725	90.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361471961	2.97677541428877	0.684542374950407	0.0351573229163488	0.27	0.31	0.00028	11.1	30.5	58.4	32.7	23	1361471880	199.876941666208	100.104	1361471894	260.659930440872	63.715	1361471909	241.235500946795	2204.52	1361471923	262.069984580044	2203.29	1361471937	287.841484257139	60.2544	1361471951	192.32864144349	2207.41	1361471840	292.912843325378	90.328	0	0	0	1361471854	161.218838657487	55.459	1361471869	247.542234495725	90.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472021	2.98409985656301	0.684542374950407	0.0378917813653981	0.28	0.31	0.00028	11.2	30.5	58.5	32.7	24	1361472006	198.33747837636	100.876	1361472020	259.294670411971	64	1361471909	241.235500946795	2204.52	1361471923	262.069984580044	2203.29	1361471937	287.841484257139	60.2544	1361471951	192.32864144349	2207.41	1361471966	292.414155188254	90.464	0	0	0	1361471980	159.9767443433	54.952	1361471994	245.87450374893	89.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472081	2.98409985656301	0.684542374950407	0.034766685995056	0.28	0.31	0.00028	11.1	30.5	58.4	32.8	24	1361472006	198.33747837636	100.876	1361472020	259.294670411971	64	1361472034	245.299853085541	2204.28	1361472049	260.883970167615	2203.36	1361472063	287.168419532122	60.3736	1361472077	224.643987315254	2205.5	1361471966	292.414155188254	90.464	0	0	0	1361471980	159.9767443433	54.952	1361471994	245.87450374893	89.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472141	2.98654133732109	0.6849330118717	0.034766685995056	0.28	0.32	0.00028	11.2	30.5	58.6	32.8	24	1361472131	196.849210459009	101.634	1361472020	259.294670411971	64	1361472034	245.299853085541	2204.28	1361472049	260.883970167615	2203.36	1361472063	287.168419532122	60.3736	1361472077	224.643987315254	2205.5	1361472091	292.286094004148	90.499	0	0	0	1361472106	158.713437282315	54.436	1361472120	244.232994810874	88.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472201	2.98165837580493	0.684151738029115	0.034766685995056	0.28	0.32	0.00028	11.2	30.5	58.5	32.8	24	1361472131	196.849210459009	101.634	1361472146	257.750575942929	64.326	1361472160	202.30788312422	2206.82	1361472174	243.945019872151	2204.36	1361472189	286.473942644344	60.4972	1361472077	224.643987315254	2205.5	1361472091	292.286094004148	90.499	0	0	0	1361472106	158.713437282315	54.436	1361472120	244.232994810874	88.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472261	2.98898281807916	0.684151738029115	0.0343760490737632	0.28	0.32	0.00028	11.1	30.5	58.5	32.6	23	1361472257	195.41032221433	102.378	1361472146	257.750575942929	64.326	1361472160	202.30788312422	2206.82	1361472174	243.945019872151	2204.36	1361472189	286.473942644344	60.4972	1361472203	225.15178139719	2205.47	1361472217	292.125263601506	90.543	0	0	0	1361472232	157.524353991041	53.95	1361472246	242.625283758787	88.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472321	2.98898281807916	0.684151738029115	0.0343760490737632	0.29	0.32	0.00027	11.1	30.5	58.5	32.7	23	1361472257	195.41032221433	102.378	1361472272	256.392473573016	64.616	1361472286	225.998120216768	2205.42	1361472300	262.578288005932	2203.26	1361472314	285.660856152722	60.6427	1361472203	225.15178139719	2205.47	1361472217	292.125263601506	90.543	0	0	0	1361472232	157.524353991041	53.95	1361472246	242.625283758787	88.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472381	2.97921689504685	0.684151738029115	0.0343760490737632	0.29	0.32	0.00027	11.2	30.6	58.6	32.7	24	1361472257	195.41032221433	102.378	1361472272	256.392473573016	64.616	1361472286	225.998120216768	2205.42	1361472300	262.578288005932	2203.26	1361472314	285.660856152722	60.6427	1361472329	190.975729282902	2207.49	1361472343	291.840594437304	90.621	0	0	0	1361472357	156.318916913979	53.457	1361472372	241.063999020074	87.458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472441	2.98165837580493	0.684542374950407	0.0343760490737632	0.29	0.33	0.00027	11	30.5	58.4	32.7	23	1361472383	193.998287707191	103.119	1361472397	254.924295009143	64.933	1361472412	253.429885100612	2203.8	1361472426	206.029639207007	2206.6	1361472440	284.958369693769	60.7691	1361472329	190.975729282902	2207.49	1361472343	291.840594437304	90.621	0	0	0	1361472357	156.318916913979	53.457	1361472372	241.063999020074	87.458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472501	2.98654133732109	0.684542374950407	0.0343760490737632	0.29	0.33	0.00027	11.2	30.5	58.5	32.6	23	1361472383	193.998287707191	103.119	1361472397	254.924295009143	64.933	1361472412	253.429885100612	2203.8	1361472426	206.029639207007	2206.6	1361472440	284.958369693769	60.7691	1361472454	187.424568122909	2207.7	1361472469	291.447361552528	90.729	0	0	0	1361472483	155.226631019177	53.01	1361472497	239.495894707518	86.839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472561	2.98165837580493	0.684151738029115	0.0335947752311777	0.29	0.33	0.00026	11.2	30.6	58.6	32.6	23	1361472509	192.651530741895	103.836	1361472523	253.573096977592	65.228	1361472537	209.920962787301	2206.37	1361472552	265.458804825507	2203.09	1361472440	284.958369693769	60.7691	1361472454	187.424568122909	2207.7	1361472469	291.447361552528	90.729	0	0	0	1361472483	155.226631019177	53.01	1361472497	239.495894707518	86.839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472621	2.97677541428877	0.684151738029115	0.0351573229163488	0.3	0.33	0.00026	11.2	30.6	58.6	32.7	24	1361472509	192.651530741895	103.836	1361472523	253.573096977592	65.228	1361472537	209.920962787301	2206.37	1361472552	265.458804825507	2203.09	1361472566	284.153039185412	60.9148	1361472580	149.397596965106	2209.95	1361472595	291.116856669485	90.82	0	0	0	1361472609	154.152081553348	52.57	1361472497	239.495894707518	86.839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472681	2.98165837580493	0.684151738029115	0.0335947752311777	0.3	0.33	0.00027	11.2	30.6	58.5	32.7	24	1361472635	191.375078244867	104.525	1361472649	252.366988152214	65.494	1361472663	208.059844380755	2206.48	1361472678	225.828850917839	2205.43	1361472566	284.153039185412	60.9148	1361472580	149.397596965106	2209.95	1361472595	291.116856669485	90.82	0	0	0	1361472609	154.152081553348	52.57	1361472623	238.019714755619	86.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472741	2.95968504898221	0.684542374950407	0.034766685995056	0.3	0.34	0.00027	11.2	30.5	58.5	32.7	23	1361472635	191.375078244867	104.525	1361472649	252.366988152214	65.494	1361472663	208.059844380755	2206.48	1361472678	225.828850917839	2205.43	1361472692	283.31240652791	61.0678	1361472706	171.702056596014	2208.63	1361472720	290.736444532092	90.925	0	0	0	1361472735	153.080601341333	52.131	1361472623	238.019714755619	86.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472801	2.97677541428877	0.684151738029115	0.0355479598376415	0.3	0.34	0.00027	11.2	30.6	58.5	32.7	23	1361472760	190.052082592457	105.249	1361472775	251.029363944694	65.792	1361472789	228.706533386547	2205.26	1361472678	225.828850917839	2205.43	1361472692	283.31240652791	61.0678	1361472706	171.702056596014	2208.63	1361472720	290.736444532092	90.925	0	0	0	1361472735	153.080601341333	52.131	1361472749	236.567018007123	85.682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472861	2.95968504898221	0.684151738029115	0.0332041383098849	0.3	0.34	0.00027	11.1	30.5	58.6	32.7	24	1361472760	190.052082592457	105.249	1361472775	251.029363944694	65.792	1361472789	228.706533386547	2205.26	1361472803	236.324999088551	2204.81	1361472818	282.501396093464	61.2163	1361472832	169.842842547724	2208.74	1361472846	290.447279943916	91.005	0	0	0	1361472861	152.039013581681	51.704	1361472749	236.567018007123	85.682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472921	2.98165837580493	0.684151738029115	0.0335947752311777	0.31	0.34	0.00027	11.3	30.6	58.5	32.5	24	1361472886	188.829788240427	105.927	1361472901	249.741203276455	66.082	1361472915	271.898410931581	2202.71	1361472803	236.324999088551	2204.81	1361472818	282.501396093464	61.2163	1361472832	169.842842547724	2208.74	1361472846	290.447279943916	91.005	0	0	0	1361472861	152.039013581681	51.704	1361472875	235.125133269737	85.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361472981	2.97189245277261	0.686495559556871	0.0332041383098849	0.31	0.35	0.00027	11.2	30.6	58.6	32.6	23	1361472886	188.829788240427	105.927	1361472901	249.741203276455	66.082	1361472915	271.898410931581	2202.71	1361472929	199.770534878939	2206.97	1361472943	281.678384445386	61.3679	1361472958	241.066162543459	2204.53	1361472972	290.198341554014	91.074	0	0	0	1361472861	152.039013581681	51.704	1361472875	235.125133269737	85.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473041	2.96456801049837	0.684151738029115	0.0332041383098849	0.31	0.35	0.00028	11.2	30.6	58.6	32.7	23	1361473012	187.617952058414	106.608	1361473026	248.404966987814	66.386	1361473041	173.05427042877	2208.55	1361472929	199.770534878939	2206.97	1361472943	281.678384445386	61.3679	1361472958	241.066162543459	2204.53	1361472972	290.198341554014	91.074	0	0	0	1361472986	151.03945694828	51.294	1361473001	233.716802719824	84.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473101	2.96945097201453	0.684151738029115	0.0328135013885922	0.31	0.35	0.00028	11.2	30.5	58.6	32.7	24	1361473012	187.617952058414	106.608	1361473026	248.404966987814	66.386	1361473041	173.05427042877	2208.55	1361473055	201.123765814617	2206.89	1361473069	280.801674302125	61.5304	1361473084	206.198818754511	2206.59	1361473098	289.813157426521	91.181	0	0	0	1361472986	151.03945694828	51.294	1361473001	233.716802719824	84.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473161	2.97677541428877	0.684151738029115	0.0332041383098849	0.31	0.35	0.00027	11.2	30.6	58.8	32.7	24	1361473138	186.411223876568	107.295	1361473152	247.152162015623	66.674	1361473041	173.05427042877	2208.55	1361473055	201.123765814617	2206.89	1361473069	280.801674302125	61.5304	1361473084	206.198818754511	2206.59	1361473098	289.813157426521	91.181	0	0	0	1361473112	150.103788961258	50.91	1361473127	232.349565736621	84.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473221	2.95968504898221	0.684151738029115	0.0328135013885922	0.32	0.35	0.00028	11.2	30.6	58.6	32.7	23	1361473138	186.411223876568	107.295	1361473152	247.152162015623	66.674	1361473166	224.643987315254	2205.5	1361473181	228.198690949333	2205.29	1361473195	279.920420967526	61.6948	1361473209	184.04282390844	2207.9	1361473098	289.813157426521	91.181	0	0	0	1361473112	150.103788961258	50.91	1361473127	232.349565736621	84.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473281	2.94991912594989	0.686104922635578	0.0328135013885922	0.32	0.36	0.00028	11.2	30.5	58.6	32.7	23	1361473264	185.263107914064	107.957	1361473278	245.933323346001	66.957	1361473166	224.643987315254	2205.5	1361473181	228.198690949333	2205.29	1361473195	279.920420967526	61.6948	1361473209	184.04282390844	2207.9	1361473224	289.525842809292	91.261	0	0	0	1361473238	149.107741469616	50.501	1361473252	230.972861881135	83.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473341	2.97189245277261	0.685714285714286	0.0328135013885922	0.32	0.36	0.00027	11.2	30.6	58.7	32.7	24	1361473264	185.263107914064	107.957	1361473278	245.933323346001	66.957	1361473292	209.244181722142	2206.41	1361473307	254.78506259225	2203.72	1361473321	278.978506759175	61.8717	1361473335	214.997211903216	2206.07	1361473224	289.525842809292	91.261	0	0	0	1361473238	149.107741469616	50.501	1361473252	230.972861881135	83.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473401	2.96700949125645	0.684542374950407	0.0332041383098849	0.32	0.36	0.00027	11.2	30.5	58.7	32.6	24	1361473389	184.142755364359	108.611	1361473278	245.933323346001	66.957	1361473292	209.244181722142	2206.41	1361473307	254.78506259225	2203.72	1361473321	278.978506759175	61.8717	1361473335	214.997211903216	2206.07	1361473349	289.070909420657	91.388	0	0	0	1361473364	148.204716785926	50.13	1361473378	229.647293864452	82.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473461	2.96456801049837	0.684151738029115	0.0328135013885922	0.32	0.36	0.00027	11.2	30.5	58.7	32.7	24	1361473389	184.142755364359	108.611	1361473404	244.675486045847	67.252	1361473418	272.830551214979	2201.54	1361473432	251.905369223769	2203.89	1361473447	278.137455718123	62.0307	1361473461	222.951390259472	2205.6	1361473349	289.070909420657	91.388	0	0	0	1361473364	148.204716785926	50.13	1361473378	229.647293864452	82.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473521	2.95968504898221	0.684542374950407	0.0324228644672994	0.33	0.37	0.00027	11.1	30.5	58.7	32.7	23	1361473515	183.010714546047	109.28	1361473404	244.675486045847	67.252	1361473418	272.830551214979	2201.54	1361473432	251.905369223769	2203.89	1361473447	278.137455718123	62.0307	1361473461	222.951390259472	2205.6	1361473475	288.624546226906	91.513	0	0	0	1361473490	147.299718836171	49.758	1361473504	228.367751066004	82.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473581	2.96456801049837	0.684542374950407	0.0324228644672994	0.33	0.37	0.00027	11.2	30.6	58.6	32.6	23	1361473515	183.010714546047	109.28	1361473529	243.518605107935	67.526	1361473544	218.889470408037	2205.84	1361473558	209.413375838183	2206.4	1361473572	277.269644035454	62.1958	1361473461	222.951390259472	2205.6	1361473475	288.624546226906	91.513	0	0	0	1361473490	147.299718836171	49.758	1361473504	228.367751066004	82.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473641	2.96212652974029	0.684151738029115	0.0324228644672994	0.33	0.37	0.00027	11.2	30.6	58.6	32.7	24	1361473515	183.010714546047	109.28	1361473529	243.518605107935	67.526	1361473544	218.889470408037	2205.84	1361473558	209.413375838183	2206.4	1361473572	277.269644035454	62.1958	1361473587	203.492037994423	2206.75	1361473601	288.40722525017	91.574	0	0	0	1361473615	146.409769623593	49.392	1361473630	227.073647591181	81.924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473701	2.96212652974029	0.6849330118717	0.0324228644672994	0.33	0.37	0.00027	11.3	30.6	58.9	32.5	24	1361473641	181.922473718088	109.931	1361473655	242.389202448707	67.796	1361473670	254.446263607287	2203.74	1361473684	216.01254456338	2206.01	1361473698	276.284060942885	62.3846	1361473587	203.492037994423	2206.75	1361473601	288.40722525017	91.574	0	0	0	1361473615	146.409769623593	49.392	1361473630	227.073647591181	81.924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473761	2.94747764519181	0.684151738029115	0.0320322275460067	0.33	0.37	0.00026	11	30.6	58.7	32.6	23	1361473641	181.922473718088	109.931	1361473655	242.389202448707	67.796	1361473670	254.446263607287	2203.74	1361473684	216.01254456338	2206.01	1361473698	276.284060942885	62.3846	1361473712	187.593663375437	2207.69	1361473727	288.037470493274	91.678	0	0	0	1361473741	145.539708209173	49.034	1361473755	225.830552274677	81.431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473821	2.96456801049837	0.684151738029115	0.0335947752311777	0.34	0.38	0.00026	11.1	30.6	58.6	32.5	23	1361473767	180.893132682884	110.554	1361473781	241.224782489457	68.077	1361473795	200.447144215028	2206.93	1361473810	251.058442859546	2203.94	1361473698	276.284060942885	62.3846	1361473712	187.593663375437	2207.69	1361473727	288.037470493274	91.678	0	0	0	1361473741	145.539708209173	49.034	1361473755	225.830552274677	81.431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473881	2.95968504898221	0.684542374950407	0.0320322275460067	0.34	0.38	0.00026	11.2	30.7	58.6	32.7	24	1361473767	180.893132682884	110.554	1361473781	241.224782489457	68.077	1361473795	200.447144215028	2206.93	1361473810	251.058442859546	2203.94	1361473824	275.329924649823	62.5687	1361473838	230.907263783564	2205.13	1361473853	287.548306862198	91.816	0	0	0	1361473867	144.696792931415	48.687	1361473755	225.830552274677	81.431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361473941	2.95968504898221	0.684151738029115	0.0320322275460067	0.34	0.38	0.00026	11.2	30.5	58.7	32.5	24	1361473893	179.846172452292	111.195	1361473907	240.079579389404	68.356	1361473921	231.415143069107	2205.1	1361473935	186.071833675467	2207.78	1361473824	275.329924649823	62.5687	1361473838	230.907263783564	2205.13	1361473853	287.548306862198	91.816	0	0	0	1361473867	144.696792931415	48.687	1361473881	224.608164485231	80.946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361474001	2.94747764519181	0.684151738029115	0.0316415906247139	0.34	0.38	0.00026	11	30.5	58.8	32.6	24	1361473893	179.846172452292	111.195	1361473907	240.079579389404	68.356	1361473921	231.415143069107	2205.1	1361473935	186.071833675467	2207.78	1361473950	274.418947682728	62.7457	1361473964	181.844854435248	2208.03	1361473978	287.237249458381	91.904	0	0	0	1361473993	143.866422058873	48.345	1361473881	224.608164485231	80.946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361474061	2.95480208746605	0.686495559556871	0.0316415906247139	0.35	0.39	0.00026	11	30.6	58.8	32.5	24	1361474018	178.812890230635	111.835	1361474033	238.831834194624	68.663	1361474047	216.689448345526	2205.97	1361473935	186.071833675467	2207.78	1361473950	274.418947682728	62.7457	1361473964	181.844854435248	2208.03	1361473978	287.237249458381	91.904	0	0	0	1361473993	143.866422058873	48.345	1361474007	223.444243233431	80.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361474121	2.94015320291757	0.684151738029115	0.0316415906247139	0.35	0.39	0.00026	11.2	30.6	58.7	32.7	23	1361474018	178.812890230635	111.835	1361474033	238.831834194624	68.663	1361474047	216.689448345526	2205.97	1361474061	215.843320535617	2206.02	1361474076	273.476444246921	62.9301	1361474090	236.832952086787	2204.78	1361474104	286.930392337724	91.991	0	0	0	1361474119	143.075268631919	48.019	1361474007	223.444243233431	80.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361474181	2.95480208746605	0.684151738029115	0.0316415906247139	0.35	0.39	0.00026	11.3	30.5	58.6	32.5	24	1361474144	177.810471858854	112.463	1361474158	237.805154304027	68.918	1361474173	272.830551214979	2202.14	1361474061	215.843320535617	2206.02	1361474076	273.476444246921	62.9301	1361474090	236.832952086787	2204.78	1361474104	286.930392337724	91.991	0	0	0	1361474119	143.075268631919	48.019	1361474133	222.235492386588	80.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361474241	2.95236060670797	0.684151738029115	0.0316415906247139	0.35	0.39	0.00026	11.2	30.6	58.7	32.5	24	1361474144	177.810471858854	112.463	1361474158	237.805154304027	68.918	1361474173	272.830551214979	2202.14	1361474187	200.78545348189	2206.91	1361474201	272.533479982682	63.1159	1361474216	233.446729309734	2204.98	1361474230	286.45905102831	92.125	0	0	0	1361474119	143.075268631919	48.019	1361474133	222.235492386588	80.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
